"","SAMPLE_ID","SumOfLength.cm.","SumOfProjArea.cm2.","SumOfSurfArea.cm2.","SumOfAvgDiam.mm.","SumOfRootVolume.cm3.","STEM","COTS_TOTAL","LEAF_TOTAL","Total.Of.PROJ_AREA_AG","LEAF","LEAVES_TOTAL","TRANSP_DATE","GERM_ID","COLOR","TLD","HD","H_num_og","HT","L_num","C_num","PWF","L.SFW","CWS","CWD","LWS","LWD","SWS","SWD","RWF","RWD","LWF_A","LWS_A","LWD_A","LWF_B","LWS_B","LWD_B","BWF_A","BWS_A","BWD_A","SWF_A","SWD_A","NOTES","AVG_SEED_WEIGHT","SPECIES","LOCATION_CODE","POP_CODE","SAMPLE_NUM","H_num","LETTER","POP_ID","GrowthForm","LWD_tmp","RWD_tmp","SLA","LW_Max_A","LW_Max_B","BW_Max","LW_Max_Sum","Grass_LW_Max","LDMC","SRL","RDMC","RTD","RMR","Above_weight_sum","Tot_weight_sum","Days"
"43","ARTR_UTSE_MO_17_H3_O",336.257,8.1862,25.7176,0.2434,0.157,NA,0,0,11.2485,NA,11.2485,"7/28","C1","O","8/4","9/8",3,7,30,2,0.5777,0.3661,0,NA,0.3222,0.0497,0.0113,0.002,0.2061,0.0169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0003375,"ARTR","UTSE","MO","17","H3","O","ARTR_UTSE_MO","FORB",0.0497,0.0169,22.6327967806841,NA,NA,NA,NA,0.3661,0.154252017380509,19.8968639053254,0.0819990295972829,0.107643312101911,0.246355685131195,0.0517,0.0686,"42"
"44","ARTR_UTSE_MO_18_H3_G",48.4577,1.0092,3.1705,0.2083,0.017,NA,0,0,1.1675,NA,1.1675,"7/28","C3","G","8/4","9/8",3,3.4,8,0,0.553,0.0359,NA,NA,0.032,0.0043,0.0016,0,0.0163,0.0018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0003375,"ARTR","UTSE","MO","18","H3","G","ARTR_UTSE_MO","FORB",0.0043,0.0018,27.1511627906977,NA,NA,NA,NA,0.0359,0.134375,26.9209444444444,0.110429447852761,0.105882352941176,0.295081967213115,0.0043,0.0061,"42"
"45","ARTR_UTSE_MO_19_H4_G",1545.2407,44.6697,140.3338,0.2891,1.014,NA,0,1.5633,1.5633,NA,0,"7/28","C7","G","8/7","10/26",4,13.2,235,0,2.3714,1.2739,NA,NA,0.935,0.2803,0.2776,0.0841,0.867,0.1111,0.0058,0.0058,0.0018,NA,NA,NA,0.0326,0.0301,0.0109,0.04,0.0123,"",0.0003375,"ARTR","UTSE","MO","19","H4","G","ARTR_UTSE_MO","FORB",0.2803,0.1111,12.3094488188976,0.0058,NA,0.0326,0.0384,1.2739,0.330729166666667,13.9085571557156,0.128143021914648,0.10956607495069,0.227570667759115,0.3894,0.5005,"84"
"46","ARTR_UTSE_MO_2_H4_O",936.672,25.4344,79.9045,0.2715,0.542,NA,0,5.6604,5.6604,NA,0,"7/25","A8","O","8/3","10/19",4,12.8,107,0,1.9819,1.185,NA,NA,1.0108,0.1807,0.0417,0.0286,0.6278,0.0622,0.0207,0.0166,0.0043,NA,NA,NA,0.1148,0.0985,0.0212,0.0654,0.0156,"",0.0003375,"ARTR","UTSE","MO","2","H4","O","ARTR_UTSE_MO","FORB",0.1807,0.0622,22.1976470588235,0.0207,NA,0.1148,0.1355,1.185,0.188191881918819,15.0590353697749,0.0990761388977381,0.114760147601476,0.209427609427609,0.2504,0.3126,"84"
"47","ARTR_UTSE_MO_3_H2_G",16.5982,0.276,0.8672,0.1663,0.004,NA,0.0514,0,0.4314,NA,0.38,"7/25","A10","G","8/3","8/18",2,2.9,4,2,0.0238,0.0142,0,0,0.0121,0.0022,0.0019,0,0.0027,0.000233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aboveground resaturated for 72 hours",0.0003375,"ARTR","UTSE","MO","3","H2","G","ARTR_UTSE_MO","FORB",0.0022,0.000233,17.2727272727273,NA,NA,NA,NA,0.0142,0.181818181818182,71.2369098712446,0.0862962962962963,0.05825,0.0957665433621044,0.0022,0.002433,"24"
"48","ARTR_UTSE_MO_3_H2_O",6.2928,0.1579,0.4962,0.251,0.003,NA,0.0384,0,0.5797,NA,0.5413,"7/25","A12","O","8/3","8/18",2,3.1,5,2,0.0219,0.0177,0,0,0.0159,0.0023,0.0011,0,0.0022,0.000343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0003375,"ARTR","UTSE","MO","3","H2","O","ARTR_UTSE_MO","FORB",0.0023,0.000343,23.5347826086957,NA,NA,NA,NA,0.0177,0.144654088050314,18.3463556851312,0.155909090909091,0.114333333333333,0.129776768823307,0.0023,0.002643,"24"
"49","ARTR_UTSE_MO_5_H1_G",2.8362,0.0747,0.2348,0.2635,0.002,NA,0.0929,0,0.1103,NA,0.0174,"7/25","B8 or B11","G","8/3","8/4",1,1.4,2,2,0.0099,0.0045,0.0066,0.000259,0,NA,0.0013,0,0.0017,0.000136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0003375,"ARTR","UTSE","MO","5","H1","G","ARTR_UTSE_MO","FORB",NA,0.000136,NA,NA,NA,NA,NA,0.0045,NA,20.8544117647059,0.08,0.068,0.344303797468354,0.000259,0.000395,"10"
"50","ARTR_UTSE_MO_7_H4_O",1399.7716,38.0092,119.4093,0.2715,0.811,NA,0,2.2789,2.2789,NA,0,"7/25","C9","O","8/7","10/19",4,12.6,167,0,2.2112,1.1984,NA,NA,0.9839,0.2908,0.1713,0.061,0.8257,0.115,0.0169,0.0157,0.0051,NA,NA,NA,0.0544,0.0511,0.0135,0.0198,0.007,"",0.0003375,"ARTR","UTSE","MO","7","H4","O","ARTR_UTSE_MO","FORB",0.2908,0.115,12.2521505376344,0.0169,NA,0.0544,0.0713,1.1984,0.260869565217391,12.1719269565217,0.139275766016713,0.141800246609125,0.236918005768438,0.3774,0.4924,"84"
"51","ARTR_UTSE_MO_8_H3_O",48.3857,1.1619,3.6501,0.2401,0.022,NA,0,0,0.4337,NA,0.4337,"7/25","C11","O","8/4","9/5",3,6.2,12,0,0.1321,0.0891,NA,NA,0.0783,0.0106,0.0134,0.0015,0.0306,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0003375,"ARTR","UTSE","MO","8","H3","O","ARTR_UTSE_MO","FORB",0.0106,0.0025,4.09150943396226,NA,NA,NA,NA,0.0891,0.135376756066411,19.35428,0.0816993464052288,0.113636363636364,0.171232876712329,0.0121,0.0146,"42"
"52","ARTR_UTC_MC_1_H1_O",3.5626,0.0796,0.25,0.2233,0.001,NA,0.0355,0,0.0451,NA,0.0096,"7/25","A1 or C5","O","8/2","8/4",1,0.6,2,2,0.0037,0.0024,0.0019,8.9e-05,NA,NA,NA,NA,3e-04,5e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00027,"ARTR","UTC","MC","1","H1","O","ARTR_UTC_MC","FORB",NA,5e-05,NA,NA,NA,NA,NA,0.0024,NA,71.252,0.166666666666667,0.05,0.359712230215827,8.9e-05,0.000139,"10"
"53","ARTR_UTC_MC_11_H3_G",218.6918,5.44,17.0903,0.2488,0.106,NA,0,0,2.7117,NA,2.7117,"7/25","A8","G","8/3","9/5",3,7.6,10,0,0.2044,0.0891,8e-04,0,0.0749,0.0141,0.0054,0.0016,0.1241,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00027,"ARTR","UTC","MC","11","H3","G","ARTR_UTC_MC","FORB",0.0141,0.01,19.231914893617,NA,NA,NA,NA,0.0891,0.188251001335113,21.86918,0.08058017727639,0.0943396226415094,0.389105058365759,0.0157,0.0257,"42"
"54","ARTR_UTC_MC_13_H1_O",2.5043,0.0652,0.2049,0.2605,0.001,NA,0.0489,0,0.0658,NA,0.0169,"7/25","A9 or A10","O","","8/4",1,0.5,2,2,0.0063,0.0052,0.0023,0.000208,0.0011,1e-04,9e-04,0,0.0014,7.8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00027,"ARTR","UTC","MC","13","H1","O","ARTR_UTC_MC","FORB",1e-04,7.8e-05,16.9,NA,NA,NA,NA,0.0052,0.0909090909090909,32.1064102564103,0.0557142857142857,0.078,0.202072538860104,0.000308,0.000386,"10"
"55","ARTR_UTC_MC_14_H4_G",389.6907,11.2354,35.2969,0.2883,0.254,NA,0,1.0485,1.0485,NA,0,"7/25","B6","G","8/2","10/17",4,8.5,36,0,0.9017,0.4757,NA,NA,0.4045,0.0637,0.0723,0.0129,0.2227,0.0219,0.0136,0.0148,0.0021,NA,NA,NA,0.0123,0.0131,0.0018,0.0092,0.0013,"",0.00027,"ARTR","UTC","MC","14","H4","G","ARTR_UTC_MC","FORB",0.0637,0.0219,26.8846153846154,0.0148,NA,0.0131,0.0279,0.4757,0.139784946236559,17.794095890411,0.0983385720700494,0.0862204724409449,0.2138671875,0.0818,0.1037,"84"
"56","ARTR_UTC_MC_15_H3_O",165.0897,4.0274,12.6525,0.244,0.077,NA,0,0,7.0984,NA,7.0805,"7/25","B1","O","8/3","9/5",3,5.7,9,0,0.4203,0.2246,NA,NA,0.2055,0.0275,0.0061,0.0016,0.1034,0.0102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00027,"ARTR","UTC","MC","15","H3","O","ARTR_UTC_MC","FORB",0.0275,0.0102,25.7472727272727,NA,NA,NA,NA,0.2246,0.1338199513382,16.1852647058824,0.0986460348162476,0.132467532467532,0.259541984732824,0.0291,0.0393,"42"
"57","ARTR_UTC_MC_16_H4_O",1236.9321,33.353,104.7816,0.5394,0.706,NA,0,2.6403,2.6403,NA,0,"7/25","B2","O","8/7","10/17",4,13.5,102,0,1.9249,1.0541,NA,NA,0.9358,0.1717,0.1198,0.0311,0.7868,0.0825,0.0229,0.198,0.0043,NA,NA,NA,0.0521,0.0483,0.008,0.0537,0.0129,"",0.00027,"ARTR","UTC","MC","16","H4","O","ARTR_UTC_MC","FORB",0.1717,0.0825,21.4658536585366,0.198,NA,0.0521,0.2501,1.0541,0.0491803278688525,14.9931163636364,0.104855109303508,0.11685552407932,0.277217741935484,0.228,0.3105,"84"
"58","ARTR_UTC_MC_2_H2_G",7.6335,0.1724,0.5415,0.2258,0.003,NA,0,0,0.1291,NA,0.0717,"7/25","C7","G","8/8","8/18",2,2,2,2,0.0058,0.006,0,3e-05,0.0015,0.000215,0,0,5e-04,0.000125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Resaturated for 72 hrs",0.00027,"ARTR","UTC","MC","2","H2","G","ARTR_UTC_MC","FORB",0.000215,0.000125,33.3488372093023,NA,NA,NA,NA,0.006,0.143333333333333,61.068,0.25,0.0416666666666667,0.337837837837838,0.000245,0.00037,"24"
"59","ARTR_UTC_MC_2_H2_O",5.2107,0.1194,0.3752,0.2292,0.002,NA,0.034,0,0.1114,NA,0.0774,"7/25","C4","O","8/4","8/18",2,1.4,2,2,0.0044,0.0029,3e-04,7.5e-05,0.0024,5e-04,3e-04,0,6e-04,6.9e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Resaturated for 72 hrs",0.00027,"ARTR","UTC","MC","2","H2","O","ARTR_UTC_MC","FORB",5e-04,6.9e-05,15.48,NA,NA,NA,NA,0.0029,0.208333333333333,75.5173913043478,0.115,0.0345,0.107142857142857,0.000575,0.000644,"24"
"60","ARTR_UTC_MC_4_H4_O",2870.6799,83.9009,263.5826,0.5822,1.929,NA,0,1.0751,5.7083,1.0751,4.6332,"7/25","C9","O","8/2","10/17",4,12.9,167,0,4.1424,2.2913,NA,NA,2.1067,0.3299,0.1868,0.0458,1.5729,0.1508,0.0407,0.0193,0.0063,NA,NA,NA,0.1548,0.1461,0.0251,0.0594,0.0166,"",0.00027,"ARTR","UTC","MC","4","H4","O","ARTR_UTC_MC","FORB",0.3299,0.1508,18.1792993630573,0.0407,NA,0.1548,0.1955,2.2913,0.160613810741688,19.0363388594164,0.0958738635641172,0.0781752203214101,0.270299336798709,0.4237,0.5745,"84"
"61","ARTR_UTC_MC_6_H2_G",20.6718,0.4234,1.3303,0.2048,0.007,NA,0.0455,0,0.3692,NA,0.3237,"7/25","D2","G","8/2","8/18",2,2.3,3,2,0.0156,0.0096,0,0,0.012,0.0011,0,0,0.0035,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Above-ground did not successfully resaturate",0.00027,"ARTR","UTC","MC","6","H2","G","ARTR_UTC_MC","FORB",0.0011,8e-04,29.4272727272727,NA,NA,NA,NA,0.012,0.0916666666666667,25.83975,0.228571428571429,0.114285714285714,0.421052631578947,0.0011,0.0019,"24"
"62","ARTR_UTC_MC_6_H2_O",12.9468,0.2552,0.8018,0.1971,0.004,NA,0.0333,0,0.2977,NA,0.2644,"7/25","B12 or D2","O","","8/18",2,2.4,4,2,0.015,0.0086,0,0,0.0049,7e-04,0,0,0.0035,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00027,"ARTR","UTC","MC","6","H2","O","ARTR_UTC_MC","FORB",7e-04,1e-04,37.7714285714286,NA,NA,NA,NA,0.0086,0.142857142857143,129.468,0.0285714285714286,0.025,0.125,7e-04,8e-04,"24"
"63","ARTR_UTC_MC_7_H3_O",75.043,2.215,6.9586,0.2952,0.051,NA,0,0,1.0782,NA,1.0782,"7/25","A5 or D3","O","","9/5",3,3.7,8,1,0.0842,0.0385,5e-04,0,0.0359,0.0052,0.0025,0,0.0467,0.0035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00027,"ARTR","UTC","MC","7","H3","O","ARTR_UTC_MC","FORB",0.0052,0.0035,20.7346153846154,NA,NA,NA,NA,0.0385,0.144846796657382,21.4408571428571,0.0749464668094219,0.0686274509803922,0.402298850574713,0.0052,0.0087,"42"
"64","ARTR_UTC_MC_9_H1_G",1.1719,0.0323,0.1016,0.2759,0.001,NA,0.0229,0,0.0229,NA,0,"7/25","A6","G","","8/4",1,0.4,0,2,0.0018,0.0015,0.0025,5e-05,0,NA,0,0,2e-04,4.1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00027,"ARTR","UTC","MC","9","H1","G","ARTR_UTC_MC","FORB",NA,4.1e-05,NA,NA,NA,NA,NA,0.0015,NA,28.5829268292683,0.205,0.041,0.450549450549451,5e-05,9.1e-05,"10"
"65","ARTR_UTSC_B_1_H1_O",4.1181,0.1238,0.389,0.3007,0.003,NA,0.0721,0,0.0895,NA,0.0174,"7/25","A3 OR A6","O","","8/4",1,1.2,2,2,0.0075,0.006,0.0053,1.35e-05,0.0016,1e-05,0.0025,0,0.002,0.000125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000285,"ARTR","UTSC","B","1","H1","O","ARTR_UTSC_B","FORB",1e-05,0.000125,174,NA,NA,NA,NA,0.006,0.00625,32.9448,0.0625,0.0416666666666667,0.841750841750842,2.35e-05,0.0001485,"10"
"66","ARTR_UTSC_B_13_H1_G",6.1702,0.149,0.4681,0.2415,0.003,NA,0.0535,0,0.1036,NA,0.0501,"8/1","C4","G","8/9","8/11",1,1.1,2,2,0.0086,0.0038,0.0031,0.001,0.001,NA,0.0011,6e-04,0.0021,0.00015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000285,"ARTR","UTSC","B","13","H1","G","ARTR_UTSC_B","FORB",NA,0.00015,NA,NA,NA,NA,NA,0.0038,NA,41.1346666666667,0.0714285714285714,0.05,0.0857142857142857,0.0016,0.00175,"10"
"67","ARTR_UTSC_B_13_H1_O",6.3444,0.1444,0.4538,0.2277,0.003,NA,0.0832,0,0.0832,NA,0,"8/1","C6","O","8/9","8/11",1,1,2,2,0.007,0.0025,0.0018,1.66e-05,7e-04,NA,0.0011,NA,0.0021,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000285,"ARTR","UTSC","B","13","H1","O","ARTR_UTSC_B","FORB",NA,8e-04,NA,NA,NA,NA,NA,0.0025,NA,7.9305,0.380952380952381,0.266666666666667,NA,1.66e-05,0.0008166,"10"
"68","ARTR_UTSC_B_14_H3_G",8.5858,0.2748,0.8635,0.3201,0.007,NA,0.0807,0,0.7179,NA,0.6372,"8/1","C6","G","8/9","9/12",3,2.6,4,2,1.0336,0.0242,0,0,0.0173,0.0019,0.0018,1e-04,0.0076,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000285,"ARTR","UTSC","B","14","H3","G","ARTR_UTSC_B","FORB",0.0019,8e-04,33.5368421052632,NA,NA,NA,NA,0.0242,0.109826589595376,10.73225,0.105263157894737,0.114285714285714,0.285714285714286,0.002,0.0028,"42"
"69","ARTR_UTSC_B_17_H4_G",1190.2913,28.359,89.0924,0.2383,0.531,NA,0,1.4792,1.4792,NA,0,"8/7","A2","G","8/14","10/31",4,10.2,172,0,1.8668,NA,NA,NA,0.9215,0.2181,0.0849,0.0235,0.7607,0.0905,0.0074,0.0072,0.0014,NA,NA,NA,0.0299,0.0277,0.0068,0.035,0.0094,"",0.000285,"ARTR","UTSC","B","17","H4","G","ARTR_UTSC_B","FORB",0.2181,0.0905,18.0390243902439,0.0074,NA,0.0299,0.0373,0.9215,0.219839142091153,13.1523900552486,0.118969370316813,0.170433145009416,0.265941816044666,0.2592,0.3497,"84"
"70","ARTR_UTSC_B_18_H2_G",6.7669,0.1658,0.5208,0.245,0.003,NA,0.0495,0,0.1678,NA,0.1183,"8/7","C2","G","8/14","8/31",2,2.1,4,2,0.0081,0.0059,9e-04,0,0.0025,1e-04,4e-04,0,0.0019,0.000186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000285,"ARTR","UTSC","B","18","H2","G","ARTR_UTSC_B","FORB",1e-04,0.000186,118.3,NA,NA,NA,NA,0.0059,0.04,36.3811827956989,0.0978947368421053,0.062,0.65034965034965,1e-04,0.000286,"24"
"71","ARTR_UTSC_B_18_H2_O",7.2551,0.1777,0.5582,0.2449,0.003,NA,0.0447,0,0.1895,NA,0.1448,"8/7","C10","O","8/14","8/31",2,1.8,4,2,0.0099,0.0066,0.0013,0,0.0038,3e-04,8e-04,0,0.0032,0.00026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000285,"ARTR","UTSC","B","18","H2","O","ARTR_UTSC_B","FORB",3e-04,0.00026,48.2666666666667,NA,NA,NA,NA,0.0066,0.0789473684210526,27.9042307692308,0.08125,0.0866666666666667,0.464285714285714,3e-04,0.00056,"24"
"72","ARTR_UTSC_B_2_H4_G",1517.4478,35.3879,111.1744,0.5004,0.655,NA,0,3.5924,3.5924,NA,0,"7/25","B3","G","8/3","10/17",4,11.4,116,0,2.8787,1.549,NA,NA,1.3321,0.2307,0.2151,0.0492,NA,0.0864,0.0299,0.0291,0.0045,NA,NA,NA,0.0539,0.061,0.0091,0.0134,0.0031,"",0.000285,"ARTR","UTSC","B","2","H4","G","ARTR_UTSC_B","FORB",0.2307,0.0864,26.4147058823529,0.0299,NA,0.061,0.0909,1.549,0.14961496149615,17.5630532407407,NA,0.131908396946565,0.227428270597526,0.2966,0.383,"84"
"73","ARTR_UTSC_B_3_H3_G",54.581,1.6583,5.2096,0.3038,0.04,NA,0,0,1.1198,NA,1.1198,"7/25","B12","G","8/4","9/5",3,3.4,5,1,0.0813,0.0414,0,0,0.038,0.0063,0.0013,4e-04,0.0351,0.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000285,"ARTR","UTSC","B","3","H3","G","ARTR_UTSC_B","FORB",0.0063,0.0036,17.7746031746032,NA,NA,NA,NA,0.0414,0.165789473684211,15.1613888888889,0.102564102564103,0.09,0.349514563106796,0.0067,0.0103,"42"
"74","ARTR_UTSC_B_5_H1_G",2.2777,0.0491,0.1544,0.2158,0.001,NA,0.0681,0,0.0681,NA,0,"7/25","C12","G","8/9","8/4",1,1.4,0,2,0.0059,0.0034,0.0033,0.00028,0,NA,0.0022,6e-05,4e-04,9e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000285,"ARTR","UTSC","B","5","H1","G","ARTR_UTSC_B","FORB",NA,9e-05,NA,NA,NA,NA,NA,0.0034,NA,25.3077777777778,0.225,0.09,0.209302325581395,0.00034,0.00043,"10"
"75","ARTR_UTSC_B_6_H4_O",3164.422,105.1746,330.4158,0.6639,2.746,NA,0,6.8588,6.8588,NA,0,"7/25","D8","O","8/3","10/17",4,14.8,162,0,6.3291,3.5857,NA,NA,3.128,0.7745,0.4322,0.1664,2.6791,0.3633,0.0282,0.0267,0.0064,NA,NA,NA,0.1373,0.1245,0.0328,0.0201,0.0065,"",0.000285,"ARTR","UTSC","B","6","H4","O","ARTR_UTSC_B","FORB",0.7745,0.3633,17.4969387755102,0.0282,NA,0.1373,0.1655,3.5857,0.236858006042296,8.71021745114231,0.135605240565862,0.132301529497451,0.270433229120143,0.9866,1.3499,"84"
"76","ARTR_UTSC_B_7_H2_G",17.888,0.3185,1.0005,0.178,0.004,NA,0.0736,0,0.4911,NA,0.4175,"7/25","A5","G","8/3","8/18",2,2.9,4,2,0.02,0.0129,0,0,0.0063,0.0017,0,0,0.0042,0.00038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000285,"ARTR","UTSC","B","7","H2","G","ARTR_UTSC_B","FORB",0.0017,0.00038,24.5588235294118,NA,NA,NA,NA,0.0129,0.26984126984127,47.0736842105263,0.0904761904761905,0.095,0.182692307692308,0.0017,0.00208,"24"
"77","ARTR_UTSC_B_7_H2_O",30.8724,0.801,2.5164,0.2595,0.016,NA,0.0899,0,0.7789,NA,0.689,"7/25","B11","O","8/4","8/18",2,3.4,1,2,0.0398,0.0254,0.0014,0,0.0191,0.0029,0.002,0,0.0134,0.0011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000285,"ARTR","UTSC","B","7","H2","O","ARTR_UTSC_B","FORB",0.0029,0.0011,23.7586206896552,NA,NA,NA,NA,0.0254,0.151832460732984,28.0658181818182,0.082089552238806,0.06875,0.275,0.0029,0.004,"24"
"78","ARTR_UTSC_B_8_H3_O",156.3617,4.0289,12.6573,0.2577,0.082,NA,0,0,8.4687,NA,8.4687,"7/25","C11","O","8/4","9/5",3,6.4,8,0,0.3868,0.2705,NA,NA,0.254,0.0325,0.0072,0.0014,0.1317,0.0092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000285,"ARTR","UTSC","B","8","H3","O","ARTR_UTSC_B","FORB",0.0325,0.0092,26.0575384615385,NA,NA,NA,NA,0.2705,0.127952755905512,16.9958369565217,0.0698557327258922,0.11219512195122,0.213457076566125,0.0339,0.0431,"42"
"79","ARTR_UTSW_BJ_1_H1_O",8.6251,0.2007,0.6306,0.2327,0.004,NA,0.0586,0,0.0898,NA,0.0312,"7/25","A1 OR B 3","O","","8/4",1,1.4,2,2,0.0084,0.0077,0.0023,5e-04,9e-04,1e-04,0.0028,2e-04,0.0029,0.000236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0002125,"ARTR","UTSW","BJ","1","H1","O","ARTR_UTSW_BJ","FORB",1e-04,0.000236,31.2,NA,NA,NA,NA,0.0077,0.111111111111111,36.5470338983051,0.0813793103448276,0.059,0.227799227799228,8e-04,0.001036,"10"
"80","ARTR_UTSW_BJ_11_H2_G",12.7104,0.2158,0.678,0.1698,0.003,NA,0.0258,0,0.3664,NA,0.3406,"7/25","D10","G","8/4","8/18",2,2.8,5,2,0.0154,0.0115,0,0,0.012,0.0014,0,NA,0.0026,4e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Above-ground did not successfully resaturate",0.0002125,"ARTR","UTSW","BJ","11","H2","G","ARTR_UTSW_BJ","FORB",0.0014,4e-04,24.3285714285714,NA,NA,NA,NA,0.012,0.116666666666667,31.776,0.153846153846154,0.133333333333333,0.222222222222222,0.0014,0.0018,"24"
"81","ARTR_UTSW_BJ_11_H2_O",25.9628,0.4507,1.416,0.1736,0.006,NA,0.1094,0,0.6237,NA,0.5143,"7/25","D9","O","8/4","8/18",2,4.2,5,2,0.0261,0.0211,7e-04,0,0.0153,0.0021,0.0016,0,0.0078,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aboveground resaturated for 72 hours",0.0002125,"ARTR","UTSW","BJ","11","H2","O","ARTR_UTSW_BJ","FORB",0.0021,8e-04,24.4904761904762,NA,NA,NA,NA,0.0211,0.137254901960784,32.4535,0.102564102564103,0.133333333333333,0.275862068965517,0.0021,0.0029,"24"
"82","ARTR_UTSW_BJ_13_H1_G",4.2056,0.0775,0.2435,0.1843,0.001,NA,0.0495,0,0.0644,NA,0.0149,"7/28","B2","G","8/7","8/7",1,1.2,2,2,0.0053,0.004,0.0015,4e-04,2e-04,5e-05,0.001,0,0.0012,0.000109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0002125,"ARTR","UTSW","BJ","13","H1","G","ARTR_UTSW_BJ","FORB",5e-05,0.000109,29.8,NA,NA,NA,NA,0.004,0.25,38.5834862385321,0.0908333333333333,0.109,0.194991055456172,0.00045,0.000559,"10"
"83","ARTR_UTSW_BJ_14_H3_G",65.7738,1.4834,4.6602,0.2255,0.026,NA,0,0,2.6832,NA,2.6832,"7/28","B4","G","8/4","9/9",3,5.1,16,0,0.1106,0.0897,NA,NA,0.076,0.0119,0.0062,5e-04,0.0327,0.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0002125,"ARTR","UTSW","BJ","14","H3","G","ARTR_UTSW_BJ","FORB",0.0119,0.0031,22.5478991596639,NA,NA,NA,NA,0.0897,0.156578947368421,21.2173548387097,0.0948012232415902,0.119230769230769,0.2,0.0124,0.0155,"42"
"84","ARTR_UTSW_BJ_15_H2_G",3.1207,0.1075,0.3377,0.3445,0.003,NA,0,0,0.2668,NA,0.2668,"7/28","C10","G","8/7","8/22",2,1.7,4,0,0.0116,0.0083,NA,NA,0.0064,0.0012,0,0,0.0028,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0002125,"ARTR","UTSW","BJ","15","H2","G","ARTR_UTSW_BJ","FORB",0.0012,3e-04,22.2333333333333,NA,NA,NA,NA,0.0083,0.1875,10.4023333333333,0.107142857142857,0.1,0.2,0.0012,0.0015,"24"
"85","ARTR_UTSW_BJ_15_H2_O",4.7929,0.0942,0.2961,0.1966,0.001,NA,0.0643,0,0.2096,NA,0.1453,"7/28","D12","O","8/9","8/22",2,1.8,4,2,0.0098,0.0071,0.0016,0,0.0039,6e-04,0.0012,0,0.002,0.000195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0002125,"ARTR","UTSW","BJ","15","H2","O","ARTR_UTSW_BJ","FORB",6e-04,0.000195,24.2166666666667,NA,NA,NA,NA,0.0071,0.153846153846154,24.5789743589744,0.0975,0.195,0.245283018867925,6e-04,0.000795,"24"
